bootstrap_id,mae,rmse,r2,mape_pct
169,3.11608402300314,4.4063334068286455,0.11317575366442534,12.27140692107701
170,2.8245014253176,3.621377483330727,0.5195316655293742,12.281341069982838
171,2.9281518051665096,3.8202351865483912,0.13628773901054425,12.564070664339177
172,2.9204667473049812,3.6361097269627476,0.46584364442144666,11.487135280305745
173,3.499015480434597,4.652603447748271,-0.020705130582107767,13.590118235826024
174,3.2755009443171184,4.473292018392388,0.2720535370558621,13.022426507200576
175,4.017714335229038,5.394450175440944,0.16501918298788876,15.657662304327008
176,3.118484088079675,4.445074525719715,0.16869111969289896,12.001376032263074
177,3.8760393960614543,4.888920975114583,0.16254387791779734,15.270834161249963
178,2.5770840831282014,3.1394305392094686,-0.006409669796160866,11.975403177699839
179,3.0483937908496737,4.145700178357216,-0.0662789375821764,11.954910472745972
180,3.1998944274679593,4.398316868882567,0.07651795843095188,12.577290799028336
181,2.752812105650339,3.6809516035443313,0.3776576667980477,11.281969519243432
182,3.2876778605381545,4.811122188705889,0.24729774108568947,11.98340380538514
183,3.2125684718331753,4.28338064553751,-0.10030796411483323,13.03663402704654
184,2.6018359505418305,3.419476112391297,0.28223787611532536,10.743547018252807
185,3.6633401663695757,4.5345788197257795,-0.2222408609412443,14.893298628089061
186,2.663361203067084,3.826083388629358,0.13079332806832322,10.644750651755226
